episode,num_iters,sum_rewards,curr_eps,time
719,1189,-21,0.258013,39915.770551
720,1113,-20,0.257011,39981.429617
721,1091,-21,0.256029,40056.394615
722,1050,-21,0.255084,40121.627175
723,1028,-21,0.254159,40183.595420
724,1098,-21,0.253171,40250.464504
725,1012,-21,0.252260,40315.986379
726,1035,-21,0.251329,40386.470908
727,1172,-21,0.250274,40454.747489
728,1177,-21,0.249215,40521.271715
729,1108,-21,0.248217,40579.715305
730,1196,-21,0.247141,40645.932056
731,1109,-21,0.246143,40708.631346
732,1104,-21,0.245149,40767.762677
733,1231,-20,0.244041,40830.994384
734,1082,-21,0.243068,40894.249517
735,1059,-21,0.242114,40956.494898
736,1115,-21,0.241111,41026.049930
737,1110,-21,0.240112,41100.621222
738,1102,-21,0.239120,41167.104132
739,1025,-21,0.238198,41232.469649
740,1112,-21,0.237197,41294.852180
741,1092,-21,0.236214,41359.801343
742,1039,-21,0.235279,41415.911591
743,1043,-21,0.234340,41466.399088
744,1095,-21,0.233355,41528.876990
745,1094,-21,0.232370,41601.957130
746,1019,-21,0.231453,41669.119311
747,1081,-21,0.230480,41734.639233
748,1091,-21,0.229498,41799.583708
749,1025,-21,0.228576,41854.757712
750,1098,-21,0.227588,41916.505079
751,1129,-20,0.226571,41986.193653
752,1103,-21,0.225579,42052.127276
753,1117,-21,0.224573,42112.327561
754,1023,-21,0.223653,42166.711373
755,1020,-21,0.222735,42223.025261
756,1115,-21,0.221731,42296.801236
757,1093,-21,0.220748,42360.677242
758,1122,-21,0.219738,42433.493807
759,1115,-20,0.218734,42505.982611
760,1104,-21,0.217741,42571.908471
761,1106,-21,0.216745,42641.141824
762,1018,-21,0.215829,42703.191090
763,1105,-21,0.214835,42772.971092
764,1295,-20,0.213669,42844.944036
765,1121,-20,0.212660,42909.383121
766,1096,-21,0.211674,42975.526051
767,1097,-21,0.210686,43044.767527
768,1191,-21,0.209615,43118.638273
769,1132,-20,0.208596,43191.747018
770,1040,-21,0.207660,43254.336689
771,1045,-21,0.206719,43317.736698
772,1099,-21,0.205730,43385.667162
773,1100,-21,0.204740,43451.897022
774,1100,-21,0.203750,43523.378242
775,1103,-21,0.202757,43586.535275
776,1123,-20,0.201747,43657.161337
777,1107,-21,0.200750,43723.657936
778,1095,-21,0.199765,43783.784580
779,1023,-21,0.198844,43836.538203
780,1096,-21,0.197858,43896.147246
781,1092,-21,0.196875,43968.770128
782,1094,-21,0.195890,44042.225267
783,1023,-21,0.194970,44114.679325
784,1017,-21,0.194054,44179.762929
785,1167,-21,0.193004,44259.148974
786,1102,-21,0.192012,44328.513366
787,1022,-21,0.191093,44396.981235
788,1090,-21,0.190112,44461.603030
789,1035,-21,0.189180,44532.752678
790,1102,-21,0.188188,44593.087029
791,1000,-21,0.187288,44656.271455
792,1028,-21,0.186363,44727.510258
793,1096,-21,0.185377,44795.507098
794,1085,-21,0.184400,44860.336726
795,1019,-21,0.183483,44923.183572
796,1118,-20,0.182477,44999.155039
797,1022,-21,0.181557,45067.499596
798,1010,-21,0.180648,45126.659244
799,1025,-21,0.179726,45185.053196
800,1089,-21,0.178745,45261.501433
801,1099,-21,0.177756,45336.020182
802,1015,-21,0.176843,45398.712264
803,1020,-21,0.175925,45459.512153
804,1100,-21,0.174935,45520.906951
805,1096,-21,0.173948,45586.543100
806,1104,-21,0.172955,45658.288184
807,1016,-21,0.172040,45727.920961
808,1087,-21,0.171062,45796.911345
809,1088,-21,0.170083,45870.021097
810,1119,-20,0.169076,45943.959477
811,1168,-21,0.168025,46023.587357
812,1101,-21,0.167034,46090.840438
813,1109,-21,0.166036,46150.996294
814,1102,-21,0.165044,46223.147702
815,1276,-21,0.163895,46308.841452
816,1106,-21,0.162900,46377.071838
817,1198,-20,0.161822,46442.633894
818,1103,-21,0.160829,46508.530930
819,1014,-21,0.159917,46576.184963
820,1040,-21,0.158981,46637.064559
821,1113,-21,0.157979,46704.090049
822,1053,-21,0.157031,46765.509714
823,1097,-21,0.156044,46834.066228
824,1098,-21,0.155056,46906.116617
825,1109,-20,0.154058,46975.039233
826,1101,-21,0.153067,47043.951970
827,1094,-21,0.152082,47115.216849
828,1108,-20,0.151085,47184.228385
829,1100,-21,0.150095,47255.357412
830,1098,-21,0.149107,47325.957801
831,1127,-20,0.148092,47400.861759
832,1134,-20,0.147072,47480.440182
833,1105,-21,0.146077,47552.020454
834,1203,-20,0.144995,47634.951894
835,1031,-21,0.144067,47703.058038
836,1056,-21,0.143116,47766.573429
837,1098,-21,0.142128,47833.325168
838,1087,-21,0.141150,47900.517936
839,1048,-21,0.140207,47968.824733
840,1085,-21,0.139230,48045.626465
841,1095,-21,0.138245,48119.917652
842,1084,-21,0.137269,48194.450664
843,1039,-21,0.136334,48258.541892
844,1100,-21,0.135344,48324.168395
845,1114,-21,0.134341,48397.840652
846,1043,-21,0.133403,48463.032085
847,1100,-21,0.132413,48537.508078
848,1100,-21,0.131423,48612.419420
849,1106,-21,0.130427,48686.133808
850,1176,-20,0.129369,48761.694796
851,1117,-20,0.128363,48842.277393
852,1102,-21,0.127372,48922.737790
853,1104,-21,0.126378,48997.356079
854,1120,-20,0.125370,49077.541983
855,1089,-21,0.124390,49156.065858
856,1010,-21,0.123481,49229.599835
857,1098,-21,0.122493,49300.846735
858,1106,-21,0.121497,49374.206515
859,1015,-21,0.120584,49442.099999
860,1098,-21,0.119596,49510.145105
861,1098,-21,0.118607,49580.249230
862,1019,-21,0.117690,49648.960909
863,1082,-21,0.116717,49725.727554
864,1010,-21,0.115808,49792.946114
865,1025,-21,0.114885,49862.211587
866,1014,-21,0.113972,49936.559434
867,1088,-21,0.112993,50014.837300
868,1190,-21,0.111922,50089.000053
869,1105,-21,0.110928,50161.487489
870,1190,-21,0.109857,50224.334045
871,1103,-21,0.108864,50278.733163
872,1033,-21,0.107934,50334.196721
873,1010,-21,0.107025,50398.933896
874,1054,-21,0.106077,50471.904346
875,1009,-21,0.105169,50527.428835
876,1092,-21,0.104186,50592.089127
877,1033,-21,0.103256,50649.318508
878,1097,-21,0.102269,50710.985687
879,1015,-21,0.101355,50781.380191
880,1024,-21,0.100434,50852.236485
881,1090,-21,0.100000,50918.876717
882,1018,-21,0.100000,50975.940143
883,1132,-21,0.100000,51035.562085
884,1025,-21,0.100000,51090.602997
885,1112,-21,0.100000,51157.648108
886,1094,-21,0.100000,51223.800690
887,1029,-21,0.100000,51288.367477
888,1026,-21,0.100000,51354.137206
889,1118,-20,0.100000,51436.505023
890,1110,-21,0.100000,51520.304251
891,1087,-21,0.100000,51591.467364
892,1009,-21,0.100000,51653.000107
893,1104,-21,0.100000,51720.558589
894,1019,-21,0.100000,51779.161645
895,1118,-20,0.100000,51852.201912
896,1017,-21,0.100000,51911.771041
897,1125,-20,0.100000,51992.098682
898,1044,-21,0.100000,52060.774873
899,1009,-21,0.100000,52129.838781
900,1022,-21,0.100000,52194.436680
901,1029,-21,0.100000,52250.622246
902,1012,-21,0.100000,52312.222957
903,1094,-21,0.100000,52379.921184
904,1141,-20,0.100000,52456.066972
905,1130,-20,0.100000,52527.925235
906,1017,-21,0.100000,52604.424186
907,1021,-21,0.100000,52675.723240
908,1028,-21,0.100000,52739.554335
909,1019,-21,0.100000,52806.907800
910,1019,-21,0.100000,52868.492601
911,1103,-21,0.100000,52939.300641
912,1100,-21,0.100000,53012.162438
913,1099,-21,0.100000,53073.557743
914,1013,-21,0.100000,53143.174361
915,1126,-20,0.100000,53209.032388
916,1028,-21,0.100000,53277.042163
917,1040,-21,0.100000,53345.735937
918,1117,-21,0.100000,53421.062842
919,1022,-21,0.100000,53481.408766
920,1096,-21,0.100000,53547.867014
921,1207,-20,0.100000,53630.324466
922,1020,-21,0.100000,53685.772922
923,1025,-21,0.100000,53754.271107
924,1032,-21,0.100000,53818.677839
925,1053,-21,0.100000,53891.283033
926,1021,-21,0.100000,53962.345989
927,1024,-21,0.100000,54032.237738
928,1100,-21,0.100000,54096.781231
929,1096,-21,0.100000,54174.339432
930,1026,-21,0.100000,54243.912464
931,1080,-21,0.100000,54310.687422
932,1091,-21,0.100000,54386.400262
933,1012,-21,0.100000,54454.335314
934,1020,-21,0.100000,54523.191601
935,1032,-21,0.100000,54580.966016
936,1007,-21,0.100000,54638.402338
937,1046,-21,0.100000,54704.467764
938,1038,-21,0.100000,54776.229284
939,1058,-21,0.100000,54847.172349
940,1015,-21,0.100000,54911.133718
941,1018,-21,0.100000,54964.268333
942,1114,-20,0.100000,55030.293125
943,1096,-21,0.100000,55100.273408
944,1029,-21,0.100000,55172.402216
945,1015,-21,0.100000,55245.434915
946,1124,-20,0.100000,55318.505398
947,1023,-21,0.100000,55385.108663
948,1097,-21,0.100000,55455.061541
949,1140,-21,0.100000,55528.597732
950,1090,-21,0.100000,55604.405573
951,1103,-21,0.100000,55680.027611
952,1012,-21,0.100000,55745.737028
953,1032,-21,0.100000,55810.645543
954,1022,-21,0.100000,55880.876121
955,1108,-21,0.100000,55954.372591
956,1140,-21,0.100000,56032.942064
957,1121,-21,0.100000,56107.381014
958,1104,-21,0.100000,56180.907542
959,1101,-21,0.100000,56260.146780
960,1105,-21,0.100000,56333.201266
961,1108,-21,0.100000,56416.161862
962,1088,-21,0.100000,56485.914780
963,1015,-21,0.100000,56550.365874
964,1093,-21,0.100000,56614.823613
965,1090,-21,0.100000,56687.620575
966,1107,-21,0.100000,56769.678160
967,1098,-21,0.100000,56849.829420
968,1032,-21,0.100000,56916.146899
969,1119,-21,0.100000,56977.309211
970,1094,-21,0.100000,57045.742199
971,1118,-21,0.100000,57114.308544
972,1093,-21,0.100000,57190.654215
973,1010,-21,0.100000,57258.986937
974,1095,-21,0.100000,57332.083171
975,1025,-21,0.100000,57401.922492
976,1011,-21,0.100000,57469.914193
977,1094,-21,0.100000,57548.486912
978,1095,-21,0.100000,57622.628545
979,1105,-21,0.100000,57702.359098
980,1032,-21,0.100000,57764.186810
981,1128,-20,0.100000,57842.324506
982,1016,-21,0.100000,57909.034235
983,1101,-21,0.100000,57973.772509
984,1097,-21,0.100000,58048.299326
985,1114,-20,0.100000,58120.977112
986,1109,-21,0.100000,58196.798751
987,1099,-21,0.100000,58263.469885
988,1018,-21,0.100000,58331.209275
989,1015,-21,0.100000,58405.508697
990,1103,-21,0.100000,58474.084587
991,1115,-21,0.100000,58547.469370
992,1098,-21,0.100000,58619.248902
993,1095,-21,0.100000,58678.816172
994,1140,-20,0.100000,58746.747158
995,1105,-21,0.100000,58821.368584
996,1114,-21,0.100000,58894.851336
997,1098,-21,0.100000,58965.433152
998,1058,-21,0.100000,59033.873719
999,1024,-21,0.100000,59109.129326
1000,1099,-21,0.100000,59187.638623
1001,1019,-21,0.100000,59257.778804
1002,1029,-21,0.100000,59326.381754
1003,1101,-21,0.100000,59401.179241
1004,1124,-21,0.100000,59475.022045
1005,1022,-21,0.100000,59547.601350
1006,1010,-21,0.100000,59619.671241
1007,1088,-21,0.100000,59690.508395
1008,1008,-21,0.100000,59754.742304
1009,1098,-21,0.100000,59826.697434
1010,1016,-21,0.100000,59895.997107
1011,1113,-21,0.100000,59972.497167
1012,1025,-21,0.100000,60043.701346
1013,1177,-21,0.100000,60116.204071
1014,1025,-21,0.100000,60179.962211
1015,1006,-21,0.100000,60241.288893
1016,1071,-21,0.100000,60315.837813
1017,1020,-21,0.100000,60385.109805
1018,1025,-21,0.100000,60457.108130
1019,1012,-21,0.100000,60529.122932
1020,1028,-21,0.100000,60594.953554
1021,1114,-21,0.100000,60675.982327
1022,1012,-21,0.100000,60743.543211
1023,1117,-21,0.100000,60817.583855
1024,1021,-21,0.100000,60878.303208
1025,1107,-21,0.100000,60940.294588
1026,1026,-21,0.100000,61002.144278
1027,1017,-21,0.100000,61067.547533
1028,1001,-21,0.100000,61128.896972
1029,1098,-21,0.100000,61193.596260
1030,1011,-21,0.100000,61256.573331
1031,1017,-21,0.100000,61317.856646
1032,1018,-21,0.100000,61387.439407
1033,1106,-21,0.100000,61461.081487
1034,1025,-21,0.100000,61520.740428
1035,1019,-21,0.100000,61579.775321
1036,1017,-21,0.100000,61645.807669
1037,1181,-21,0.100000,61731.688589
1038,1092,-21,0.100000,61810.849746
1039,1014,-21,0.100000,61884.960553
1040,1045,-21,0.100000,61952.388427
1041,1006,-21,0.100000,62021.789704
1042,1094,-21,0.100000,62095.146375
1043,1173,-21,0.100000,62172.107561
1044,1015,-21,0.100000,62236.350389
1045,1198,-21,0.100000,62307.793929
1046,1113,-21,0.100000,62369.471149
1047,993,-21,0.100000,62428.444835
1048,1022,-21,0.100000,62491.187770
1049,1015,-21,0.100000,62547.808185
1050,1024,-21,0.100000,62612.482711
1051,1011,-21,0.100000,62671.337655
1052,1030,-21,0.100000,62725.297808
1053,1088,-21,0.100000,62795.850132
1054,1022,-21,0.100000,62868.089734
1055,1018,-21,0.100000,62928.279586
1056,1008,-21,0.100000,63000.832857
1057,1103,-20,0.100000,63069.676373
1058,1089,-21,0.100000,63138.440342
1059,1030,-21,0.100000,63203.747294
1060,1018,-21,0.100000,63273.957343
1061,1015,-21,0.100000,63339.526982
1062,1102,-21,0.100000,63410.813950
1063,1042,-21,0.100000,63482.349082
1064,1092,-21,0.100000,63555.149755
1065,1025,-21,0.100000,63622.224285
1066,1013,-21,0.100000,63694.078617
1067,1099,-21,0.100000,63760.562746
1068,1089,-21,0.100000,63838.371197
1069,1017,-21,0.100000,63911.994493
1070,1027,-21,0.100000,63984.658109
1071,1093,-21,0.100000,64068.522959
1072,1021,-21,0.100000,64136.239295
1073,1020,-21,0.100000,64201.861653
1074,1088,-21,0.100000,64261.004991
1075,1114,-20,0.100000,64329.592226
1076,1016,-21,0.100000,64392.818320
1077,1008,-21,0.100000,64453.597825
1078,1006,-21,0.100000,64515.955712
1079,1013,-21,0.100000,64577.716087
1080,1087,-21,0.100000,64649.857947
1081,1098,-21,0.100000,64716.605123
1082,1029,-21,0.100000,64786.495823
1083,1093,-21,0.100000,64861.839259
1084,1023,-21,0.100000,64920.715431
1085,1025,-21,0.100000,64973.390082
1086,1108,-21,0.100000,65045.716396
1087,1116,-21,0.100000,65115.430721
1088,1108,-21,0.100000,65183.870230
1089,1043,-21,0.100000,65249.627798
1090,1121,-20,0.100000,65317.815457
1091,1096,-21,0.100000,65388.404823
1092,1032,-21,0.100000,65456.283891
1093,1097,-21,0.100000,65520.352737
1094,1057,-21,0.100000,65595.567468
1095,1027,-21,0.100000,65667.126866
1096,1083,-21,0.100000,65745.245631
1097,1096,-21,0.100000,65822.015219
1098,1018,-21,0.100000,65881.878073
1099,1099,-21,0.100000,65942.965503
1100,1106,-21,0.100000,66015.326597
1101,1023,-21,0.100000,66083.450803
1102,1129,-21,0.100000,66159.985016
1103,1107,-21,0.100000,66231.837450
1104,1015,-21,0.100000,66300.448912
1105,1097,-21,0.100000,66373.693376
1106,1011,-21,0.100000,66427.309665
1107,1103,-21,0.100000,66502.872307
1108,1091,-21,0.100000,66576.219702
1109,1044,-21,0.100000,66639.394708
1110,1017,-21,0.100000,66710.147412
1111,1096,-21,0.100000,66780.929442
1112,1035,-21,0.100000,66855.820985
1113,1024,-21,0.100000,66929.545727
1114,1003,-21,0.100000,66998.914262
1115,1113,-21,0.100000,67071.053069
1116,1005,-21,0.100000,67135.553651
1117,1088,-21,0.100000,67204.736395
1118,1027,-21,0.100000,67272.848903
1119,1105,-21,0.100000,67348.354237
1120,1089,-21,0.100000,67421.800523
1121,1025,-21,0.100000,67489.049608
1122,1117,-20,0.100000,67555.696174
1123,1107,-21,0.100000,67623.982819
1124,1016,-21,0.100000,67683.911391
1125,1039,-21,0.100000,67743.957414
1126,1020,-21,0.100000,67818.782566
1127,1093,-21,0.100000,67893.697210
1128,1107,-21,0.100000,67973.697746
1129,1019,-21,0.100000,68041.487956
1130,1019,-21,0.100000,68108.255765
1131,1171,-21,0.100000,68183.788275
1132,1112,-21,0.100000,68257.858091
1133,1103,-21,0.100000,68333.747591
1134,1012,-21,0.100000,68403.589366
1135,1032,-21,0.100000,68472.628098
1136,1070,-21,0.100000,68546.840188
1137,1025,-21,0.100000,68618.865300
1138,1112,-21,0.100000,68699.507655
1139,1113,-21,0.100000,68769.027088
1140,1056,-21,0.100000,68839.538380
1141,1020,-21,0.100000,68916.184808
1142,1022,-21,0.100000,68984.672470
1143,1081,-21,0.100000,69059.825929
1144,1116,-21,0.100000,69135.605078
1145,1026,-21,0.100000,69209.587702
1146,1110,-21,0.100000,69287.538243
1147,1017,-21,0.100000,69365.045371
1148,1016,-21,0.100000,69428.773378
1149,1091,-21,0.100000,69509.203225
1150,1025,-21,0.100000,69577.063970
1151,1015,-21,0.100000,69642.900895
1152,1107,-21,0.100000,69719.197032
1153,1014,-21,0.100000,69790.189079
1154,1118,-20,0.100000,69864.206173
1155,1102,-21,0.100000,69931.990732
1156,1033,-21,0.100000,70004.635150
1157,1119,-21,0.100000,70077.538643
1158,1094,-21,0.100000,70151.247765
1159,1011,-21,0.100000,70220.589872
1160,1025,-21,0.100000,70293.485732
1161,1020,-21,0.100000,70363.190159
1162,1012,-21,0.100000,70427.590792
1163,1003,-21,0.100000,70495.972858
1164,1028,-21,0.100000,70558.332950
1165,1011,-21,0.100000,70608.447554
1166,1015,-21,0.100000,70664.097760
1167,1028,-21,0.100000,70724.401719
1168,1108,-21,0.100000,70783.355045
1169,1023,-21,0.100000,70850.165206
1170,1026,-21,0.100000,70915.085166
1171,1186,-21,0.100000,71004.020068
1172,1095,-21,0.100000,71082.600985
1173,1126,-20,0.100000,71150.803240
1174,1107,-21,0.100000,71222.007963
1175,1100,-21,0.100000,71294.765160
1176,1039,-21,0.100000,71366.834447
1177,1024,-21,0.100000,71435.481790
1178,1104,-21,0.100000,71507.898799
1179,1028,-21,0.100000,71573.887923
1180,1109,-21,0.100000,71646.380677
1181,1087,-21,0.100000,71712.894215
1182,1027,-21,0.100000,71773.011971
1183,1100,-21,0.100000,71834.809860
1184,1114,-21,0.100000,71912.865614
1185,1100,-21,0.100000,71981.103843
1186,1100,-21,0.100000,72051.512328
1187,1016,-21,0.100000,72114.379026
1188,1014,-21,0.100000,72182.553943
1189,1092,-21,0.100000,72244.192300
1190,1176,-21,0.100000,72322.855552
1191,1104,-21,0.100000,72402.014744
1192,1112,-21,0.100000,72481.009566
1193,1021,-21,0.100000,72555.949817
1194,1003,-21,0.100000,72628.096783
1195,1009,-21,0.100000,72696.056589
1196,1118,-20,0.100000,72760.917796
1197,1015,-21,0.100000,72826.518328
1198,1015,-21,0.100000,72900.154158
1199,1104,-21,0.100000,72973.581043
1200,1010,-21,0.100000,73046.268930
1201,1109,-21,0.100000,73116.429325
1202,1099,-21,0.100000,73186.439488
1203,1103,-21,0.100000,73249.292974
1204,1025,-21,0.100000,73319.309507
1205,1011,-21,0.100000,73388.249267
1206,1049,-21,0.100000,73463.802132
1207,1015,-21,0.100000,73521.064028
1208,1139,-20,0.100000,73601.545167
1209,1188,-21,0.100000,73684.423997
1210,1108,-21,0.100000,73756.597306
1211,1024,-21,0.100000,73822.498335
1212,1014,-21,0.100000,73882.081085
1213,1114,-20,0.100000,73948.185153
1214,1018,-21,0.100000,74019.338068
1215,1098,-21,0.100000,74095.815817
1216,1008,-21,0.100000,74167.275350
1217,1096,-21,0.100000,74237.439156
1218,1017,-21,0.100000,74307.204931
1219,1012,-21,0.100000,74382.435048
1220,1099,-21,0.100000,74452.849569
1221,1110,-21,0.100000,74526.823834
1222,1094,-21,0.100000,74599.366581
1223,1013,-21,0.100000,74668.376894
1224,1026,-21,0.100000,74738.924351
1225,1127,-20,0.100000,74812.699381
1226,1098,-21,0.100000,74881.018185
1227,1010,-21,0.100000,74948.372098
1228,1022,-21,0.100000,75007.420247
1229,1019,-21,0.100000,75079.570742
1230,1020,-21,0.100000,75140.883049
1231,1096,-21,0.100000,75204.661889
1232,1103,-21,0.100000,75273.128957
1233,1098,-21,0.100000,75336.502055
1234,1013,-21,0.100000,75403.988791
1235,1083,-21,0.100000,75475.753408
1236,1103,-21,0.100000,75541.837602
1237,1115,-20,0.100000,75610.141846
1238,1026,-21,0.100000,75677.019688
1239,1036,-21,0.100000,75748.863827
1240,1092,-21,0.100000,75825.430882
1241,1097,-21,0.100000,75904.573130
1242,1097,-21,0.100000,75982.362184
1243,1096,-21,0.100000,76049.701052
1244,1026,-21,0.100000,76112.514691
1245,1033,-21,0.100000,76181.063615
1246,1198,-21,0.100000,76260.733801
1247,1223,-20,0.100000,76338.895084
1248,1187,-21,0.100000,76422.835768
1249,1018,-21,0.100000,76490.441753
1250,1101,-21,0.100000,76554.629508
1251,1016,-21,0.100000,76620.287130
1252,1029,-21,0.100000,76689.238282
1253,1093,-21,0.100000,76759.599179
1254,999,-21,0.100000,76828.909515
1255,1001,-21,0.100000,76890.660168
1256,1116,-20,0.100000,76960.651879
1257,1176,-21,0.100000,77039.485039
1258,1100,-21,0.100000,77106.279973
1259,1013,-21,0.100000,77170.217341
1260,1020,-21,0.100000,77237.575225
1261,1002,-21,0.100000,77300.066948
1262,1103,-21,0.100000,77369.812177
1263,1015,-21,0.100000,77435.073953
1264,1021,-21,0.100000,77501.340608
1265,1090,-21,0.100000,77573.413162
1266,1101,-21,0.100000,77642.751171
1267,1111,-21,0.100000,77720.086917
1268,1024,-21,0.100000,77781.989337
1269,1094,-21,0.100000,77847.559794
1270,1112,-20,0.100000,77925.789844
1271,1115,-20,0.100000,78008.524238
1272,1063,-21,0.100000,78077.816986
1273,1029,-21,0.100000,78142.586976
1274,1011,-21,0.100000,78207.520004
1275,1023,-21,0.100000,78276.802131
1276,1000,-21,0.100000,78339.556167
1277,1105,-21,0.100000,78416.441144
1278,1180,-21,0.100000,78489.888641
1279,1029,-21,0.100000,78555.052407
1280,998,-21,0.100000,78613.769966
1281,1125,-20,0.100000,78672.642264
1282,1025,-21,0.100000,78733.081209
1283,1114,-21,0.100000,78806.376151
1284,1019,-21,0.100000,78872.519078
1285,1105,-21,0.100000,78940.501713
1286,1085,-21,0.100000,79013.899469
